invoice_no,product_id,date_id,Quantity,Revenue
543449,22470,2011-02-08,12,35.400000000000006
543449,22224,2011-02-08,24,70.80000000000001
543450,20712,2011-02-08,1,4.13
543450,20725,2011-02-08,1,4.96
543450,21035,2011-02-08,1,6.25
543450,21080,2011-02-08,25,61.5
543450,21086,2011-02-08,5,8.149999999999999
543450,21094,2011-02-08,1,2.46
543450,21157,2011-02-08,1,4.13
543450,21174,2011-02-08,1,4.13
543450,21210,2011-02-08,2,7.5
543450,21328,2011-02-08,1,3.29
543450,21977,2011-02-08,1,2.08
543450,22041,2011-02-08,3,14.879999999999999
543450,22055,2011-02-08,2,6.58
543450,22131,2011-02-08,2,8.26
543450,22135,2011-02-08,2,1.66
543450,22195,2011-02-08,2,6.58
543450,22196,2011-02-08,3,4.89
543450,22386,2011-02-08,1,4.13
543450,22411,2011-02-08,1,4.13
543450,22668,2011-02-08,2,11.58
543450,22669,2011-02-08,1,5.79
543450,22900,2011-02-08,1,4.13
543450,47518f,2011-02-08,1,4.13
543450,72801d,2011-02-08,4,9.84
543450,82494l,2011-02-08,1,8.29
543450,84378,2011-02-08,2,6.58
543450,84509a,2011-02-08,3,22.38
543450,84510a,2011-02-08,3,7.38
543450,84970s,2011-02-08,4,8.32
543450,85099C,2011-02-08,1,4.13
543450,85114b,2011-02-08,2,6.58
543450,85215,2011-02-08,6,7.4399999999999995
543451,22173,2011-02-08,1,5.79
543451,22188,2011-02-08,1,8.29
543451,22197,2011-02-08,4,6.52
543451,22358,2011-02-08,1,5.79
543451,22379,2011-02-08,2,9.92
543451,22381,2011-02-08,4,19.84
543451,22386,2011-02-08,3,12.39
543451,22411,2011-02-08,1,4.13
543451,22697,2011-02-08,1,5.79
543451,22699,2011-02-08,1,5.79
543451,22719,2011-02-08,1,2.46
543451,22722,2011-02-08,1,8.29
543451,22771,2011-02-08,14,34.44
543451,22774,2011-02-08,1,2.46
543451,22964,2011-02-08,1,4.13
543451,72349b,2011-02-08,1,4.13
543451,82482,2011-02-08,1,4.96
543451,82494l,2011-02-08,1,8.29
543451,82581,2011-02-08,1,1.25
543451,82600,2011-02-08,1,4.13
543451,84378,2011-02-08,3,9.870000000000001
543451,84536a,2011-02-08,1,0.79
543451,84988,2011-02-08,1,3.75
543451,85099B,2011-02-08,2,8.26
543451,85099C,2011-02-08,2,8.26
543451,20713,2011-02-08,4,16.52
543451,20725,2011-02-08,2,9.92
543451,20984,2011-02-08,1,1.63
543451,21428,2011-02-08,1,8.29
543451,21429,2011-02-08,1,3.29
543451,21494,2011-02-08,1,5.79
543451,21558,2011-02-08,2,9.92
543451,21578,2011-02-08,1,4.96
543451,21658,2011-02-08,2,16.58
543451,21928,2011-02-08,2,8.26
543451,21931,2011-02-08,4,16.52
543451,21947,2011-02-08,1,2.46
543451,22041,2011-02-08,2,9.92
543451,22055,2011-02-08,1,3.29
543451,22131,2011-02-08,1,4.13
543451,22161,2011-02-08,1,1.63
543452,18097C,2011-02-08,6,15.299999999999999
543452,22457,2011-02-08,6,17.700000000000003
543452,22435,2011-02-08,12,15.0
543452,22384,2011-02-08,10,16.5
543452,22219,2011-02-08,12,10.2
543452,22967,2011-02-08,12,35.400000000000006
543452,22933,2011-02-08,12,35.400000000000006
543452,22934,2011-02-08,6,17.700000000000003
543454,82484,2011-02-08,2,15.9
543454,22507,2011-02-08,1,4.95
543454,22852,2011-02-08,1,4.25
543454,22853,2011-02-08,4,13.0
543454,22795,2011-02-08,1,6.75
543454,21527,2011-02-08,1,7.95
543454,22379,2011-02-08,3,6.300000000000001
543454,79321,2011-02-08,1,5.75
543454,47566,2011-02-08,2,9.9
543454,21754,2011-02-08,2,11.9
543457,22892,2011-02-08,12,15.0
543457,22840,2011-02-08,2,15.9
543457,21533,2011-02-08,3,14.850000000000001
543457,22807,2011-02-08,6,17.700000000000003
543458,22470,2011-02-08,2,5.9
543458,47593B,2011-02-08,1,1.25
543458,21967,2011-02-08,2,0.58
543458,21986,2011-02-08,1,0.29
543458,22639,2011-02-08,2,5.1
543458,20725,2011-02-08,2,3.3
543458,20728,2011-02-08,2,3.3
543458,22384,2011-02-08,1,1.65
543458,20727,2011-02-08,3,4.949999999999999
543458,22382,2011-02-08,2,3.3
543458,22384,2011-02-08,2,3.3
543458,20726,2011-02-08,2,3.3
543458,20674,2011-02-08,4,5.0
543458,20675,2011-02-08,4,5.0
543458,20677,2011-02-08,4,5.0
543458,20676,2011-02-08,4,5.0
543458,82494L,2011-02-08,3,8.850000000000001
543458,82482,2011-02-08,3,7.6499999999999995
543458,22139,2011-02-08,2,9.9
543458,22645,2011-02-08,4,5.8
543458,22698,2011-02-08,2,5.9
543458,21232,2011-02-08,4,5.0
543458,21754,2011-02-08,1,5.95
543458,21755,2011-02-08,2,11.9
543458,21559,2011-02-08,3,7.6499999999999995
543458,21558,2011-02-08,4,10.2
543458,22352,2011-02-08,2,5.1
543458,21561,2011-02-08,2,5.1
543458,22851,2011-02-08,2,1.7
543458,22907,2011-02-08,2,1.7
543458,21078,2011-02-08,1,0.85
543458,84520B,2011-02-08,3,2.55
543458,21989,2011-02-08,1,0.85
543459,20676,2011-02-08,8,10.0
543459,20677,2011-02-08,8,10.0
543459,20975,2011-02-08,24,15.600000000000001
543459,21080,2011-02-08,24,20.4
543459,21212,2011-02-08,24,13.200000000000001
543459,21746,2011-02-08,12,15.0
543459,22090,2011-02-08,6,17.700000000000003
543459,21086,2011-02-08,24,15.600000000000001
543459,21987,2011-02-08,12,7.800000000000001
543459,21094,2011-02-08,12,10.2
543459,22540,2011-02-08,24,10.08
543459,22908,2011-02-08,12,10.2
543459,22544,2011-02-08,24,10.08
543460,21719,2011-02-08,12,10.2
543461,20712,2011-02-08,1,4.13
543461,20713,2011-02-08,1,4.13
543461,20974,2011-02-08,1,1.25
543461,21035,2011-02-08,1,6.25
543461,21100,2011-02-08,1,4.13
543461,21156,2011-02-08,1,4.13
543461,21166,2011-02-08,1,4.13
543461,21181,2011-02-08,1,4.13
543461,21558,2011-02-08,1,4.96
543461,21559,2011-02-08,1,4.96
543461,21931,2011-02-08,4,16.52
543461,21977,2011-02-08,1,2.08
543461,22199,2011-02-08,1,8.29
543461,22200,2011-02-08,1,8.29
543461,22212,2011-02-08,1,4.13
543461,22308,2011-02-08,1,4.96
543461,22361,2011-02-08,1,5.79
543461,22379,2011-02-08,2,9.92
543461,22381,2011-02-08,1,4.96
543461,22411,2011-02-08,8,33.04
543461,22502,2011-02-08,1,8.29
543461,22570,2011-02-08,1,7.46
543461,22719,2011-02-08,1,2.46
543461,22722,2011-02-08,1,8.29
543461,22772,2011-02-08,2,4.92
543461,22883,2011-02-08,1,4.13
543461,72801d,2011-02-08,2,4.92
543461,82482,2011-02-08,1,4.96
543461,82580,2011-02-08,2,2.5
543461,82581,2011-02-08,1,1.25
543461,82600,2011-02-08,1,4.13
543461,84347,2011-02-08,4,23.16
543461,84378,2011-02-08,2,6.58
543461,84559a,2011-02-08,1,1.66
543461,84559b,2011-02-08,1,1.66
543461,84987,2011-02-08,1,3.75
543461,84988,2011-02-08,1,3.75
543461,85099B,2011-02-08,1,4.13
543461,85099C,2011-02-08,4,16.52
543461,85152,2011-02-08,1,4.13
543462,84459B,2011-02-08,12,17.88
543462,21908,2011-02-08,12,25.200000000000003
543462,21903,2011-02-08,12,25.200000000000003
543462,21165,2011-02-08,12,20.28
543462,85152,2011-02-08,12,25.200000000000003
543462,22413,2011-02-08,6,17.700000000000003
543462,21175,2011-02-08,6,15.299999999999999
543462,21166,2011-02-08,12,24.96
543462,22469,2011-02-08,12,19.799999999999997
543462,37448,2011-02-08,12,17.88
543462,21876,2011-02-08,12,15.0
543463,22247,2011-02-08,1,0.85
543463,21899,2011-02-08,1,0.65
543463,84971S,2011-02-08,24,20.4
543463,21673,2011-02-08,6,7.5
543463,21672,2011-02-08,6,7.5
543463,21671,2011-02-08,6,7.5
543463,21670,2011-02-08,12,15.0
543463,20750,2011-02-08,2,15.9
543463,21557,2011-02-08,3,8.850000000000001
543463,22772,2011-02-08,12,15.0
543463,22241,2011-02-08,12,15.0
543463,84836,2011-02-08,12,15.0
543463,85187,2011-02-08,4,6.6
543463,22361,2011-02-08,1,2.95
543463,22363,2011-02-08,1,2.95
543463,22364,2011-02-08,1,2.95
543463,21122,2011-02-08,5,6.25
543463,22262,2011-02-08,6,5.1
543463,22162,2011-02-08,1,2.95
543463,85200,2011-02-08,12,15.0
543463,85150,2011-02-08,3,7.6499999999999995
543463,82599,2011-02-08,3,6.300000000000001
543463,21169,2011-02-08,3,5.07
543463,15056BL,2011-02-08,1,5.95
543463,15056N,2011-02-08,1,5.95
543463,22176,2011-02-08,2,5.9
543463,22318,2011-02-08,2,5.9
543463,22242,2011-02-08,26,42.9
543463,22778,2011-02-08,24,81.36
543464,21216,2011-02-08,24,102.0
543464,21218,2011-02-08,24,78.0
543464,22804,2011-02-08,6,17.700000000000003
543464,21988,2011-02-08,12,10.2
543464,21086,2011-02-08,12,7.800000000000001
543464,21987,2011-02-08,12,7.800000000000001
543464,85099C,2011-02-08,10,19.5
543464,22197,2011-02-08,12,10.2
543466,22087,2011-02-08,6,17.700000000000003
543466,21485,2011-02-08,3,14.850000000000001
543466,15056N,2011-02-08,3,17.85
543466,21871,2011-02-08,12,15.0
543466,21071,2011-02-08,12,15.0
543466,21070,2011-02-08,12,15.0
543466,21069,2011-02-08,12,15.0
543466,21658,2011-02-08,24,81.36
543466,84946,2011-02-08,12,15.0
543466,71053,2011-02-08,6,22.5
543466,22457,2011-02-08,6,17.700000000000003
543466,22926,2011-02-08,4,23.8
543466,22429,2011-02-08,4,17.0
543466,22855,2011-02-08,12,15.0
543466,22335,2011-02-08,24,15.600000000000001
543466,22482,2011-02-08,12,15.0
543466,22481,2011-02-08,12,15.0
543466,22480,2011-02-08,12,15.0
543467,84596J,2011-02-08,1,2.46
543467,84598,2011-02-08,13,5.46
543467,84678,2011-02-08,2,9.92
543467,84712B,2011-02-08,1,7.46
543467,84763,2011-02-08,1,2.46
543467,84913A,2011-02-08,2,6.58
543467,84913B,2011-02-08,1,3.29
543467,84917,2011-02-08,1,4.13
543467,84923,2011-02-08,1,4.13
543467,84945,2011-02-08,6,10.8
543467,84946,2011-02-08,3,7.38
543467,84969,2011-02-08,2,6.58
543467,84970L,2011-02-08,1,2.08
543467,84970S,2011-02-08,1,2.08
543467,84978,2011-02-08,2,4.92
543467,84988,2011-02-08,1,2.92
543467,84991,2011-02-08,3,3.75
543467,84992,2011-02-08,1,1.25
543467,85035B,2011-02-08,1,8.29
543467,85040A,2011-02-08,1,3.29
543467,85099B,2011-02-08,3,12.39
543467,85099C,2011-02-08,1,4.13
543467,85116,2011-02-08,1,1.63
543467,85123A,2011-02-08,2,11.58
543467,85131B,2011-02-08,3,2.4899999999999998
543467,85131D,2011-02-08,1,0.83
543467,85199L,2011-02-08,1,1.25
543467,90198B,2011-02-08,1,4.15
543467,90200B,2011-02-08,2,8.3
543467,90200D,2011-02-08,1,4.15
543467,15036,2011-02-08,1,1.63
543467,15039,2011-02-08,1,1.63
543467,16207A,2011-02-08,1,3.29
543467,17084N,2011-02-08,1,0.42
543467,20719,2011-02-08,3,4.89
543467,20723,2011-02-08,5,8.149999999999999
543467,20724,2011-02-08,3,4.89
543467,20802,2011-02-08,4,13.16
543467,20830,2011-02-08,1,4.13
543467,21002,2011-02-08,1,3.29
543467,21068,2011-02-08,4,9.84
543467,21071,2011-02-08,1,2.46
543467,21125,2011-02-08,1,2.46
543467,21154,2011-02-08,2,4.92
543467,21166,2011-02-08,1,4.13
543467,21167,2011-02-08,1,0.42
543467,21212,2011-02-08,1,1.25
543467,21215,2011-02-08,1,1.25
543467,21294,2011-02-08,2,4.92
543467,21313,2011-02-08,1,1.63
543467,21314,2011-02-08,3,12.39
543467,21356,2011-02-08,1,2.46
543467,21385,2011-02-08,1,1.63
543467,21411,2011-02-08,1,8.29
543467,21417,2011-02-08,2,8.26
543467,21481,2011-02-08,1,5.79
543467,21641,2011-02-08,2,3.26
543467,21666,2011-02-08,1,1.63
543467,21671,2011-02-08,10,24.6
543467,21700,2011-02-08,1,8.29
543467,21731,2011-02-08,3,9.870000000000001
543467,21786,2011-02-08,3,2.4899999999999998
543467,21790,2011-02-08,2,3.26
543467,21801,2011-02-08,4,1.68
543467,21846,2011-02-08,1,4.13
543467,21850,2011-02-08,1,4.13
543467,21851,2011-02-08,1,4.13
543467,21876,2011-02-08,1,3.29
543467,21880,2011-02-08,1,0.42
543467,21891,2011-02-08,1,2.46
543467,21912,2011-02-08,1,7.46
543467,21929,2011-02-08,1,4.13
543467,21931,2011-02-08,1,4.13
543467,21974,2011-02-08,1,2.92
543467,21976,2011-02-08,1,1.25
543467,21992,2011-02-08,1,2.46
543467,21993,2011-02-08,2,4.92
543467,22027,2011-02-08,3,2.4899999999999998
543467,22037,2011-02-08,2,1.66
543467,22041,2011-02-08,2,9.92
543467,22064,2011-02-08,1,3.29
543467,22067,2011-02-08,1,3.29
543467,22098,2011-02-08,1,2.46
543467,22106,2011-02-08,1,4.96
543467,22132,2011-02-08,3,4.89
543467,22133,2011-02-08,1,1.63
543467,22134,2011-02-08,1,0.83
543467,22135,2011-02-08,3,2.4899999999999998
543467,22136,2011-02-08,1,3.29
543467,22154,2011-02-08,2,1.66
543467,22156,2011-02-08,1,1.63
543467,22161,2011-02-08,5,3.95
543467,22174,2011-02-08,1,3.29
543467,22183,2011-02-08,2,11.58
543467,22196,2011-02-08,3,4.89
543467,22197,2011-02-08,13,21.189999999999998
543467,22214,2011-02-08,1,4.96
543467,22227,2011-02-08,4,5.0
543467,22244,2011-02-08,4,16.52
543467,22245,2011-02-08,4,6.52
543467,22251,2011-02-08,1,2.46
543467,22259,2011-02-08,1,2.46
543467,22271,2011-02-08,1,5.79
543467,22273,2011-02-08,1,5.79
543467,22274,2011-02-08,1,5.79
543467,22279,2011-02-08,1,2.46
543467,22297,2011-02-08,4,9.84
543467,22310,2011-02-08,1,3.29
543467,22335,2011-02-08,1,1.25
543467,22355,2011-02-08,4,6.52
543467,22356,2011-02-08,2,3.26
543467,22375,2011-02-08,1,8.29
543467,22379,2011-02-08,2,8.26
543467,22386,2011-02-08,1,4.13
543467,22413,2011-02-08,2,11.58
543467,22417,2011-02-08,1,1.25
543467,22419,2011-02-08,1,0.83
543467,22421,2011-02-08,1,0.83
543467,22470,2011-02-08,1,5.79
543467,22502,2011-02-08,1,8.29
543467,22565,2011-02-08,3,4.89
543467,22582,2011-02-08,3,14.879999999999999
543467,22587,2011-02-08,3,4.89
543467,22595,2011-02-08,2,3.26
543467,22659,2011-02-08,1,4.13
543467,22661,2011-02-08,2,3.26
543467,22676,2011-02-08,1,2.46
543467,22677,2011-02-08,1,2.46
543467,22679,2011-02-08,1,2.46
543467,22682,2011-02-08,1,2.46
543467,22697,2011-02-08,15,86.85
543467,22698,2011-02-08,7,40.53
543467,22699,2011-02-08,2,11.58
543467,22722,2011-02-08,3,24.869999999999997
543467,22791,2011-02-08,1,2.46
543467,22792,2011-02-08,4,6.52
543467,22801,2011-02-08,1,7.46
543467,22814,2011-02-08,3,2.4899999999999998
543467,22815,2011-02-08,2,1.66
543467,22869,2011-02-08,1,4.13
543467,22884,2011-02-08,1,4.13
543467,22888,2011-02-08,1,4.13
543467,22889,2011-02-08,1,4.13
543467,22898,2011-02-08,1,4.13
543467,22904,2011-02-08,2,11.58
543467,22918,2011-02-08,1,1.63
543467,22960,2011-02-08,1,8.29
543467,22961,2011-02-08,1,3.29
543467,22962,2011-02-08,1,1.63
543467,22963,2011-02-08,1,1.63
543467,22969,2011-02-08,1,3.29
543467,35924,2011-02-08,1,4.13
543467,37446,2011-02-08,2,6.58
543467,37448,2011-02-08,1,3.29
543467,37450,2011-02-08,1,5.79
543467,46776A,2011-02-08,1,4.13
543467,46776B,2011-02-08,1,4.13
543467,46776F,2011-02-08,2,8.26
543467,72598,2011-02-08,1,1.63
543467,82482,2011-02-08,1,4.96
543467,82494L,2011-02-08,3,22.38
543467,82551,2011-02-08,1,2.46
543467,82583,2011-02-08,1,4.13
543467,82599,2011-02-08,1,4.13
543467,84030E,2011-02-08,1,8.29
543467,84050,2011-02-08,1,4.13
543467,84347,2011-02-08,3,14.879999999999999
543467,84378,2011-02-08,1,2.46
543467,84509A,2011-02-08,1,7.46
543467,84510A,2011-02-08,1,2.46
543467,84536A,2011-02-08,1,0.83
543467,84559B,2011-02-08,1,1.66
543467,84596B,2011-02-08,2,4.92
543467,84596E,2011-02-08,1,2.46
543467,84596F,2011-02-08,2,4.92
543468,71459,2011-02-08,1,0.85
543468,21164,2011-02-08,3,8.850000000000001
543468,22720,2011-02-08,3,14.850000000000001
543468,20707,2011-02-08,4,5.0
543468,22722,2011-02-08,3,11.850000000000001
543468,22083,2011-02-08,5,14.75
543468,22084,2011-02-08,5,14.75
543468,22911,2011-02-08,3,8.850000000000001
543468,22233,2011-02-08,3,4.949999999999999
543468,22230,2011-02-08,3,2.55
543468,22232,2011-02-08,1,1.65
543468,22231,2011-02-08,4,5.8
543468,22672,2011-02-08,4,6.6
543468,22671,2011-02-08,4,6.6
543468,22674,2011-02-08,2,2.5
543468,22666,2011-02-08,3,8.850000000000001
543468,22675,2011-02-08,4,5.0
543468,82552,2011-02-08,3,4.35
543468,21754,2011-02-08,4,23.8
543468,22667,2011-02-08,3,8.850000000000001
543468,20725,2011-02-08,4,6.6
543468,21272,2011-02-08,2,2.5
543468,85038,2011-02-08,3,6.300000000000001
543468,20972,2011-02-08,2,2.5
543468,22499,2011-02-08,3,17.85
543468,47566,2011-02-08,3,14.850000000000001
543470,21222,2011-02-08,10,12.5
543470,21892,2011-02-08,12,15.0
543470,21891,2011-02-08,12,15.0
543470,21703,2011-02-08,12,5.04
543470,22493,2011-02-08,12,19.799999999999997
543470,21207,2011-02-08,12,19.799999999999997
543470,85227,2011-02-08,12,10.2
543470,21830,2011-02-08,24,10.08
543470,21380,2011-02-08,6,17.700000000000003
543470,47599A,2011-02-08,6,12.600000000000001
543470,47599B,2011-02-08,6,12.600000000000001
543470,21060,2011-02-08,12,10.2
543470,21059,2011-02-08,12,10.2
543470,21061,2011-02-08,12,10.2
543470,21062,2011-02-08,12,10.2
543470,21125,2011-02-08,12,15.0
543470,21126,2011-02-08,12,15.0
543470,22334,2011-02-08,8,13.2
543470,22957,2011-02-08,12,35.400000000000006
543470,22967,2011-02-08,12,35.400000000000006
543470,22148,2011-02-08,12,23.4
543470,84692,2011-02-08,25,10.5
543470,22953,2011-02-08,12,15.0
543470,22813,2011-02-08,12,23.4
543470,22241,2011-02-08,12,15.0
543470,21975,2011-02-08,24,13.200000000000001
543470,21358,2011-02-08,12,15.0
543470,84375,2011-02-08,12,25.200000000000003
543470,84380,2011-02-08,12,15.0
543470,22090,2011-02-08,6,17.700000000000003
543470,22489,2011-02-08,24,10.08
543470,22418,2011-02-08,24,20.4
543470,21224,2011-02-08,10,12.5
543470,21219,2011-02-08,10,12.5
543470,21121,2011-02-08,24,30.0
543470,22083,2011-02-08,6,17.700000000000003
543470,22543,2011-02-08,24,10.08
543470,22545,2011-02-08,24,10.08
543470,22544,2011-02-08,24,10.08
543470,22547,2011-02-08,24,10.08
543470,22534,2011-02-08,24,10.08
543470,22530,2011-02-08,24,10.08
543470,22537,2011-02-08,24,10.08
543470,21080,2011-02-08,12,10.2
543470,21212,2011-02-08,24,13.200000000000001
543470,21094,2011-02-08,12,10.2
543470,21086,2011-02-08,12,7.800000000000001
543470,21210,2011-02-08,12,17.4
543470,21878,2011-02-08,12,10.2
543470,22333,2011-02-08,8,13.2
543470,22332,2011-02-08,8,13.2
543470,22964,2011-02-08,6,12.600000000000001
543470,21989,2011-02-08,12,10.2
543470,22417,2011-02-08,24,13.200000000000001
543470,22613,2011-02-08,12,10.2
543470,22416,2011-02-08,12,17.4
543470,21988,2011-02-08,12,10.2
543470,21987,2011-02-08,12,7.800000000000001
543470,21679,2011-02-08,12,10.2
543470,21544,2011-02-08,12,10.2
543470,21213,2011-02-08,24,13.200000000000001
543470,22437,2011-02-08,20,17.0
543470,22085,2011-02-08,6,17.700000000000003
543470,21211,2011-02-08,12,17.4
543474,85123A,2011-02-08,5,14.75
543474,21733,2011-02-08,7,20.650000000000002
543474,84836,2011-02-08,12,15.0
543474,21539,2011-02-08,1,4.95
543474,21669,2011-02-08,6,7.5
543474,21668,2011-02-08,6,7.5
543474,21671,2011-02-08,6,7.5
543474,21531,2011-02-08,2,5.1
543474,21535,2011-02-08,4,10.2
543474,21314,2011-02-08,4,8.4
543474,22470,2011-02-08,3,8.850000000000001
543474,22469,2011-02-08,8,13.2
543474,84997C,2011-02-08,2,8.3
543474,84997B,2011-02-08,2,8.3
543474,84997D,2011-02-08,2,8.3
543474,22302,2011-02-08,6,15.299999999999999
543474,22301,2011-02-08,6,15.299999999999999
543474,22789,2011-02-08,8,15.6
543474,22384,2011-02-08,5,8.25
543474,20725,2011-02-08,5,8.25
543474,20726,2011-02-08,5,8.25
543474,22382,2011-02-08,3,4.949999999999999
543474,22662,2011-02-08,4,6.6
543474,22386,2011-02-08,6,11.7
543474,85099F,2011-02-08,6,11.7
543474,21929,2011-02-08,7,13.65
543474,21928,2011-02-08,2,3.9
543474,21931,2011-02-08,2,3.9
543474,22411,2011-02-08,2,3.9
543474,85099B,2011-02-08,3,5.85
543474,22677,2011-02-08,3,3.75
543474,84792,2011-02-08,2,9.3
543474,21181,2011-02-08,5,10.5
543474,22070,2011-02-08,3,11.25
543474,21485,2011-02-08,2,9.9
543474,22113,2011-02-08,5,18.75
543474,22111,2011-02-08,2,9.9
543474,21481,2011-02-08,2,5.9
543474,22112,2011-02-08,2,9.9
543474,21845,2011-02-08,6,17.700000000000003
543474,21533,2011-02-08,1,4.95
543474,84849D,2011-02-08,5,8.45
543474,84849A,2011-02-08,2,3.38
543474,20914,2011-02-08,1,2.95
543474,21527,2011-02-08,1,7.95
543474,22189,2011-02-08,2,7.9
543474,20685,2011-02-08,2,15.9
543474,48194,2011-02-08,1,7.95
543476,22666,2011-02-08,6,17.700000000000003
543476,22469,2011-02-08,24,39.599999999999994
543476,85062,2011-02-08,12,19.799999999999997
543476,23233,2011-02-08,25,10.5
543476,22984,2011-02-08,12,5.04
543476,22706,2011-02-08,25,10.5
543476,22854,2011-02-08,4,19.8
543476,22441,2011-02-08,8,16.8
543476,22178,2011-02-08,12,15.0
543476,16161P,2011-02-08,25,10.5
543476,21114,2011-02-08,10,12.5
543476,72349B,2011-02-08,12,25.200000000000003
543476,21313,2011-02-08,12,10.2
543476,21877,2011-02-08,12,15.0
543477,21447,2011-02-08,12,15.0
543478,20685,2011-02-08,10,67.5
543479,22371,2011-02-08,24,90.0
543480,47566B,2011-02-08,4,19.8
543480,21411,2011-02-08,3,12.75
543480,47566,2011-02-08,4,19.8
543481,22109,2011-02-08,1,3.75
543481,22327,2011-02-08,1,2.95
543481,22540,2011-02-08,20,8.4
543481,21539,2011-02-08,1,4.95
543481,21723,2011-02-08,1,0.85
543481,21889,2011-02-08,1,1.25
543481,84378,2011-02-08,3,3.75
543481,51014A,2011-02-08,24,20.4
543481,21464,2011-02-08,2,8.5
543481,22465,2011-02-08,2,3.3
543481,21556,2011-02-08,1,2.55
543481,20979,2011-02-08,1,1.25
543481,21929,2011-02-08,1,1.95
543481,85099F,2011-02-08,1,1.95
543481,21934,2011-02-08,2,3.3
543481,21463,2011-02-08,2,11.9
543481,21407,2011-02-08,1,4.25
543481,20679,2011-02-08,1,5.95
543481,15056N,2011-02-08,2,11.9
543482,84406B,2011-02-08,8,33.2
543482,84927D,2011-02-08,5,10.5
543482,22914,2011-02-08,1,4.95
543482,84792,2011-02-08,12,55.800000000000004
543482,72800C,2011-02-08,2,5.1
543482,22927,2011-02-08,1,5.95
543482,22926,2011-02-08,2,11.9
543482,22925,2011-02-08,1,5.95
543483,85053,2011-02-09,6,12.600000000000001
543483,21558,2011-02-09,6,15.299999999999999
543483,22963,2011-02-09,12,10.2
543483,84879,2011-02-09,8,13.52
543483,22170,2011-02-09,4,27.0
543484,20712,2011-02-09,10,19.5
543484,22554,2011-02-09,12,19.799999999999997
543484,22466,2011-02-09,12,23.4
543484,20749,2011-02-09,2,15.9
543484,85099B,2011-02-09,10,19.5
543484,22521,2011-02-09,12,10.2
543484,22520,2011-02-09,12,10.2
543484,15056N,2011-02-09,3,17.85
543484,22857,2011-02-09,12,10.2
543484,22859,2011-02-09,6,9.899999999999999
543484,22254,2011-02-09,12,15.0
543484,23232,2011-02-09,25,10.5
543484,23230,2011-02-09,25,10.5
543484,21936,2011-02-09,5,14.75
543484,21094,2011-02-09,12,10.2
543484,21080,2011-02-09,12,10.2
543484,21086,2011-02-09,12,7.800000000000001
543484,21212,2011-02-09,24,13.200000000000001
543484,21749,2011-02-09,6,12.600000000000001
543484,21746,2011-02-09,12,15.0
543484,20676,2011-02-09,8,10.0
543484,21246,2011-02-09,6,29.700000000000003
543484,21242,2011-02-09,8,13.52
543485,22720,2011-02-09,3,14.850000000000001
543485,85053,2011-02-09,6,12.600000000000001
543485,21662,2011-02-09,3,17.85
543485,22697,2011-02-09,6,17.700000000000003
543485,22698,2011-02-09,6,17.700000000000003
543486,22720,2011-02-09,6,29.700000000000003
543486,22722,2011-02-09,8,31.6
543486,22699,2011-02-09,6,17.700000000000003
543486,22697,2011-02-09,6,17.700000000000003
543486,22698,2011-02-09,6,17.700000000000003
543486,21658,2011-02-09,4,15.8
543486,21539,2011-02-09,3,14.850000000000001
543486,22178,2011-02-09,12,15.0
543486,79321,2011-02-09,4,23.0
543486,22960,2011-02-09,6,25.5
543486,22961,2011-02-09,12,17.4
543486,22969,2011-02-09,12,17.4
543486,22090,2011-02-09,6,17.700000000000003
543486,22072,2011-02-09,4,15.0
543486,22073,2011-02-09,4,15.0
543486,20725,2011-02-09,10,16.5
543486,84879,2011-02-09,8,13.52
543486,84792,2011-02-09,4,18.6
543486,21877,2011-02-09,12,15.0
543486,21533,2011-02-09,3,14.850000000000001
543486,21527,2011-02-09,2,15.9
543486,84378,2011-02-09,12,15.0
543486,20846,2011-02-09,12,15.0
543486,21733,2011-02-09,6,17.700000000000003
543486,84970S,2011-02-09,12,10.2
543487,22692,2011-02-09,2,15.9
543487,22801,2011-02-09,4,15.0
543487,22178,2011-02-09,12,15.0
543487,22699,2011-02-09,6,17.700000000000003
543487,22698,2011-02-09,6,17.700000000000003
543487,22697,2011-02-09,6,17.700000000000003
543487,22966,2011-02-09,12,15.0
543487,22960,2011-02-09,6,25.5
543487,22961,2011-02-09,12,17.4
543487,22722,2011-02-09,8,31.6
543487,20723,2011-02-09,10,8.5
543492,23231,2011-02-09,25,10.5
543492,22989,2011-02-09,6,19.5
543492,22197,2011-02-09,12,10.2
543492,21439,2011-02-09,12,15.0
543492,22858,2011-02-09,6,9.899999999999999
543492,22859,2011-02-09,6,9.899999999999999
543492,22860,2011-02-09,6,9.899999999999999
543492,22040,2011-02-09,25,10.5
543492,22986,2011-02-09,25,10.5
543492,21925,2011-02-09,12,15.0
543492,21926,2011-02-09,12,15.0
543492,21927,2011-02-09,12,15.0
543507,21937,2011-02-09,1,2.95
543507,20725,2011-02-09,4,6.6
543507,21754,2011-02-09,1,5.95
543507,71053,2011-02-09,10,37.5
543507,22772,2011-02-09,12,15.0
543507,22775,2011-02-09,12,15.0
543507,22343,2011-02-09,6,5.1
543507,21462,2011-02-09,1,6.75
543507,21931,2011-02-09,20,39.0
543507,22386,2011-02-09,10,19.5
543507,22411,2011-02-09,10,19.5
543507,22435,2011-02-09,20,25.0
543507,21929,2011-02-09,10,19.5
543507,22252,2011-02-09,2,2.5
543507,22773,2011-02-09,4,5.0
